Subject,Session,SleepStage,Phi_,Phi_z
11,26,1,18186.0136810076,1.72257837525115
11,26,2,11834.5513937908,1.12102987343178
11,26,3,12760.752112946,1.20875015139667
11,26,4,9955.49159419444,0.943222559353742
11,27,0,10948.0442177944,1.03681594993446
11,27,1,8666.46662000309,0.82084068998476
11,27,2,8844.23395964318,0.8377826976999
11,27,3,14588.0555615,1.38127789960604
11,27,4,8321.59417351042,0.78840235442668
11,28,0,13730.6144071139,1.30067237270199
11,28,1,12953.8296917315,1.22708311013838
11,28,2,12330.5371844287,1.1680119006541
11,28,3,12906.0807499537,1.22256106688304
11,28,4,11308.8952100391,1.07128020178764
12,29,0,13940.7262342956,1.32056423838165
12,29,1,13447.5795248733,1.27372830833782
12,29,2,9864.08355516708,0.934364768605141
12,29,3,9307.65013758833,0.881654988108272
12,29,4,11757.5647024167,1.11376112085483
12,30,0,10875.4451679951,1.03024191195525
12,30,1,8827.70074989506,0.83621838421642
12,30,2,8523.22222274107,0.807333691919692
12,30,3,11134.591092003,1.05484253646095
12,30,4,7800.22510671131,0.738805330721939
12,31,0,12735.7123370417,1.20638591089077
12,31,1,9702.24408066667,0.919157882886376
12,31,2,9645.01386919254,0.913638189069514
12,31,3,10666.3676650546,1.01030023652968
12,31,4,12632.6476817083,1.19669356010854
12,32,0,11347.4707934842,1.07495728933888
12,32,1,11322.4883878958,1.07244254508722
12,32,2,9667.10391438076,0.915762092688889
12,32,4,7485.83958959649,0.709088636837451
13,33,0,15999.5486925098,1.51561744657799
13,33,1,12305.8008643452,1.16552514698606
13,33,2,14599.0643930327,1.38290353156734
13,33,3,12787.8106564885,1.2113021939767
13,33,4,11199.5556354399,1.06082486081517
13,34,0,14786.2358430278,1.40071587236505
13,34,1,15123.8668670278,1.4325419520426
13,34,2,11694.9541045634,1.10774836611295
13,34,3,12873.9539780655,1.21943157142471
13,34,4,8323.15306536979,0.788654525683899
13,35,0,11253.3860240486,1.06598687009414
13,35,1,18954.2119481333,1.79513048607521
13,35,2,12614.5117858808,1.19490600352358
13,35,3,9282.77726133696,0.879287949788166
13,35,4,9286.76786813095,0.879473747071114
13,36,0,19993.9818124583,1.89403142194874
13,36,1,14257.8751426349,1.35076578960144
13,36,2,15448.5557399167,1.46342318287158
13,36,3,20959.817522875,1.98464815946724
13,36,4,14016.0554023233,1.3276734893045
14,37,0,8631.79647762644,0.817618414137215
14,37,1,9646.80342423843,0.913802925556766
14,37,2,9730.96596236911,0.921754278622316
14,37,3,11737.1156860937,1.11215495712321
14,37,4,10222.6919521798,0.968412460187509
14,38,0,9219.69813407051,0.873216740286531
14,38,1,9560.55742050505,0.905593916165461
14,38,2,10827.7896446087,1.02568522028016
14,38,3,14515.2331595417,1.37515744431508
14,38,4,9074.87763318263,0.859570285169079
14,39,0,11302.0448864898,1.07054214198403
14,39,1,9905.19147620175,0.938136649102668
14,39,2,8022.07485668509,0.759904419402717
14,39,3,6308.4076330307,0.597617145876614
14,39,4,11574.8009395603,1.0964475051583
14,40,0,10541.2190227167,0.998490969158521
14,40,1,10362.0225986069,0.981567651575247
14,40,2,10768.6236467202,1.0200721589859
14,40,3,7864.383651,0.744802950297993
14,40,4,10990.5568867934,1.04105391224508
15,41,0,10822.5365050659,1.02526665181982
15,41,1,11128.6725534583,1.05417531563213
15,41,2,10733.723099579,1.0167250387057
15,41,3,8258.49876242932,0.782292317389548
15,41,4,10822.4047352535,1.02517170634066
15,42,0,7898.76305987264,0.748207310661417
15,42,1,9070.27148059181,0.859100628471526
15,42,2,8366.9818793373,0.792580210187731
15,42,4,6087.09673183974,0.576645742561969
