Subject,Session,SleepStage,Phi_,Phi_z
12,31,2,49918.8523528298,1.05919718472066
12,31,3,53831.2772853599,1.13550734712894
12,31,4,48272.8278235556,1.10590372152903
12,32,0,42448.5370262679,0.952369222527697
12,32,1,36331.3858102743,0.773291991057181
12,32,2,40570.0317866137,0.845149583314544
12,32,4,36633.6989461082,0.759434439977098
13,33,0,56541.7957888284,1.29631718790549
13,33,1,38392.4318513262,0.873321840684853
13,33,2,47500.3462000861,0.993911220767575
13,33,3,56078.6621308282,1.17154545585097
13,33,4,54464.6811739574,1.19232892681927
13,34,0,26211.6310694611,0.547599429376293
13,34,1,29432.8138003056,0.618208358741302
13,34,2,22250.4565504962,0.482534939007465
13,34,3,31073.8174085298,0.715106026070124
13,34,4,30207.4360395573,0.728846771984441
13,35,0,44983.3485734236,1.02179888169903
13,35,1,37354.1920389667,0.819240579823991
13,35,2,37688.7826226673,0.810397401512066
13,35,3,40564.629756808,0.884686814385054
13,35,4,35038.467033378,0.720722185806649
13,36,0,42887.558291375,0.768508262211141
13,36,1,26668.0800280079,0.614968339147719
13,36,2,52358.4815363495,1.08790513618969
13,36,3,17369.690585875,0.48290706661946
13,36,4,43729.46454796,0.875514441896395
14,37,0,63846.2425798678,1.34072508422233
14,37,1,52427.7637571181,1.13694865442165
14,37,2,59063.2505784966,1.23803942488436
14,37,3,79735.6286818958,1.6616691756037
14,37,4,61984.8771015738,1.34728647625989
14,38,0,61566.0566345363,1.31052456845058
14,38,1,39036.4636817652,0.826841271084434
14,38,2,61627.043111692,1.28032922827957
14,38,3,66472.5211334583,1.16760671603183
14,38,4,50538.4950411649,1.11292395922147
14,39,0,69755.0521295203,1.47950225334437
14,39,1,62928.0020367982,1.36653159736377
14,39,2,59779.6425686316,1.25840172970712
14,39,3,63038.3284175132,1.39856436852939
14,39,4,96009.3949755975,2.06385163059503
14,40,0,53632.1773218833,1.18619552452292
14,40,1,46582.2455760354,1.00055948748541
14,40,2,41109.652719082,0.853605297275463
14,40,3,34062.1363948958,0.813799962846399
14,40,4,42692.1711824498,0.892269284181316
15,41,0,35599.7856595969,0.762777591543526
15,41,1,48923.9976947604,1.04490237454193
15,41,2,41648.184753461,0.892585747987662
15,41,3,45501.2115514196,0.975191049679254
15,41,4,36572.7240479583,0.801565663572691
15,42,0,47763.9474699505,1.05325537469339
15,42,1,44282.8097079633,1.03040446378126
15,42,2,44299.8372658746,0.935688005838031
15,42,4,59384.7200475769,1.25202766366238
