subject,Task,Sedation,scan,model01_sampling2,model02_sampling2,model03_sampling2,model04_sampling2,model01_sampling2_5,model02_sampling2_5,model03_sampling2_5,model04_sampling2_5,model01_sampling3,model02_sampling3,model03_sampling3,model04_sampling3
14,1,4,86,4.08077424600559,0.0216496791213872,0.0297848267053613,0.0164399889632343,0.616936563209308,0.0887522516391484,0.0351285319878863,0.0103919619466217,0.329151546054456,0.091920451062297,1.26712551300541,0.198298942279968
14,1,4,87,4.08077424600559,0.0065691106384032,0.55438868116819,0.266776000049596,0.616936563209308,0.0214254701364363,0.0911597138783611,35.7150471221952,0.329151546054456,0.546167159681693,0.337094604083611,0.55795050429663
14,1,4,88,0.00174053223649104,2.69375177988024,0.0192768024702789,0.33821659836595,0.0378202230971791,2.44096122050709,0.0821854758375142,0.0181396272051259,0.020660354687308,2.52598384512672,0.0669370269658291,0.0410947599927035
14,1,4,89,3.86673004176337,2.69375177988024,0.0192768024702789,0.33821659836595,4.70314252951717,2.44096122050709,0.0821854758375142,0.0181396272051259,0.0555382723242042,2.52598384512672,0.0669370269658291,0.0410947599927035
14,1,4,90,3.86673004176337,0.629992931667765,0.00574704891546945,3.51989594771908,4.70314252951717,2.8541937638181,0.00215848487358218,0.248833527025446,0.0555382723242042,6.62045783526887,0.00447481016874922,0.082983848942514
14,1,4,91,6.07894871230079,0.0182330452859132,0.0503894022007026,0.323733504366154,0.674694552408931,0.792073675467225,0.0145623979604556,0.0180241298659869,0.0332234666408019,1.5836940664815,0.0298076635669019,0.0104278434564413
14,1,4,92,0.00398397086316451,0.0216496791213872,0.00943742850255752,0.0176318293820907,1.83389706066222,0.0887522516391484,0.0047967044942784,0.0118447412469275,0.114400606173518,0.091920451062297,0.0154497570734287,0.00876093373947174
14,1,4,93,4.08077424600559,0.0216496791213872,0.00943742850255752,0.0176318293820907,0.616936563209308,0.0887522516391484,0.0047967044942784,0.0118447412469275,0.329151546054456,0.091920451062297,0.0154497570734287,0.00876093373947174
14,1,4,94,4.08077424600559,0.0065691106384032,0.00745943103111905,1.1255178343459,0.616936563209308,0.0214254701364363,0.00389183269551145,0.195575695590331,0.329151546054456,0.546167159681693,0.127543001214397,0.0304460180384656
14,1,4,95,4.08077424600559,0.0065691106384032,0.00425213042158914,6.8912389689197,0.616936563209308,0.0214254701364363,0.00215396395824063,0.0439808350560814,0.329151546054456,0.546167159681693,0.0185517287515491,0.360206228307708
