Subject,Session,SleepStage,Phi_,Phi_z
8,13,2,0.911082408081688,0.911082408081688
8,13,4,0.799365381044027,0.799365381044027
8,14,0,0.955098299136503,0.955098299136503
8,14,1,0.991210796890571,0.991210796890571
8,14,2,0.952476799151787,0.952476799151787
8,14,4,0.952818335002998,0.952818335002998
9,15,0,0.825395992543063,0.825395992543063
9,15,1,0.858467571301363,0.858467571301363
9,15,2,0.846365568211614,0.846365568211614
9,15,3,0.862226813024701,0.862226813024701
9,15,4,0.871701804696445,0.871701804696445
9,16,0,0.810342108697896,0.810342108697896
9,16,1,0.713153808435212,0.713153808435212
9,16,2,0.822494608806146,0.822494608806146
9,16,3,0.965296665596213,0.965296665596213
9,16,4,0.806156504135074,0.806156504135074
9,17,0,0.824134301268068,0.824134301268068
9,17,1,0.808263386899492,0.808263386899492
9,17,2,0.857861480402321,0.857861480402321
9,17,3,0.9761941157653,0.9761941157653
9,17,4,0.800472347323801,0.800472347323801
9,18,0,0.91842887611994,0.91842887611994
9,18,1,0.858368583233193,0.858368583233193
9,18,2,0.949110154815229,0.949110154815229
9,18,3,1.32005885000826,1.32005885000826
9,18,4,0.864682997019428,0.864682997019428
10,19,0,0.886500629835209,0.886500629835209
10,19,1,0.879820520105706,0.879820520105706
10,19,2,0.850134086730296,0.850134086730296
10,19,3,0.923970174349128,0.923970174349128
10,19,4,0.88890388381635,0.88890388381635
10,20,0,0.885075660630873,0.885075660630873
10,20,1,0.837882035503742,0.837882035503742
10,20,2,0.82052713297327,0.82052713297327
10,20,3,0.744471722311188,0.744471722311188
10,20,4,0.958231507985895,0.958231507985895
10,21,0,1.33453474978197,1.33453474978197
10,21,1,1.26005592260143,1.26005592260143
10,21,2,1.15210574118651,1.15210574118651
10,21,3,1.62777614266683,1.62777614266683
10,21,4,1.40324531785767,1.40324531785767
10,22,0,1.30909588088709,1.30909588088709
10,22,1,1.97750937106759,1.97750937106759
10,22,2,1.03822107802076,1.03822107802076
10,22,3,0.97135594704197,0.97135594704197
10,22,4,1.08535962960071,1.08535962960071
10,23,0,0.92762886643576,0.92762886643576
10,23,1,0.993864205844991,0.993864205844991
10,23,2,1.00126052919208,1.00126052919208
10,23,4,0.991539486984283,0.991539486984283
11,24,0,1.26547388201748,1.26547388201748
11,24,1,1.01324274600281,1.01324274600281
11,24,2,0.974625197687913,0.974625197687913
11,24,3,0.872035642385586,0.872035642385586
11,24,4,0.90495206411389,0.90495206411389
11,25,0,1.41078500489219,1.41078500489219
11,25,1,1.17967130913932,1.17967130913932
11,25,2,1.08470333352192,1.08470333352192
11,25,3,0.802088928237097,0.802088928237097
